Exp1
Subject: NONAME
Date and start time: 06-05-2019 12:57:15

Ctrl Int: NONE
Level: Level1WC
Subject performance for different control interfaces. This list contains subject world coordinate points during trial among what interface he is using. 
Image of trail path is available.


______________________________________________________________________________________


Position 	 Time
-------------------------------------------------------------------------------------
(1,0, 1,1, 1,0)	0,0080114	
(1,0, 1,1, 1,0)	1,7972633	
(1,0, 1,1, 1,0)	2,7978032	
(1,0, 1,1, 1,0)	3,7988433	
(1,0, 1,1, 1,0)	4,8048894	
(1,0, 1,1, 1,0)	5,8114381	
(1,0, 1,1, 1,0)	6,8169858	
(1,0, 1,1, 1,0)	7,8210308	
(1,0, 1,1, 1,0)	8,8390947	
(1,0, 1,1, 1,0)	9,8491497	
(1,0, 1,1, 1,0)	10,8547548	
(1,0, 1,1, 1,0)	11,8577966	
(1,0, 1,1, 1,0)	12,8643441	
(1,0, 1,1, 1,0)	13,871909	
(1,0, 1,1, 1,0)	14,8739504	
(1,0, 1,1, 1,0)	15,889011	
(1,0, 1,1, 1,0)	16,8930557	
(1,0, 1,1, 1,0)	17,8930936	
(1,0, 1,1, 1,0)	18,8956877	
(1,0, 1,1, 1,0)	19,8967278	
(1,0, 1,1, 1,0)	20,8982852	
(1,0, 1,1, 1,0)	21,903831	
(1,0, 1,1, 1,0)	22,9093781	
(1,0, 1,1, 1,0)	23,9134243	
(1,0, 1,1, 1,0)	24,9139614	
(1,0, 1,1, 1,0)	25,9210106	
(1,0, 1,1, 1,0)	26,9391211	
(1,0, 1,1, 1,0)	27,9441668	
(1,0, 1,1, 1,0)	28,9562235	
(1,0, 1,1, 1,0)	29,9702831	
(1,0, 1,1, 1,0)	30,9938897	
(1,0, 1,1, 1,0)	32,0064469	
(1,0, 1,1, 1,0)	33,0280183	
(1,0, 1,1, 1,0)	34,0420795	
(1,0, 1,1, 1,0)	35,0426182	
(1,0, 1,1, 1,0)	36,0686953	
(1,0, 1,1, 1,0)	37,0797513	
(1,0, 1,1, 1,0)	38,0943133	
(1,0, 1,1, 1,0)	39,1048672	
(1,0, 1,1, 1,0)	40,1124539	
(1,0, 1,1, 1,0)	41,1185014	
(1,0, 1,1, 1,0)	42,1240485	
(1,0, 1,1, 1,0)	43,1266442	
(1,0, 1,1, 1,0)	44,1311887	
(1,0, 1,1, 1,0)	48,3059646	
(1,0, 1,1, 1,0)	49,3175204	
(1,0, 1,1, 1,0)	50,3275742	
(1,0, 1,1, 1,0)	51,3346237	
(1,0, 1,1, 1,0)	52,3461802	
(1,0, 1,1, 1,0)	53,3572362	
(1,0, 1,1, 1,0)	54,3657857	
(1,0, 1,1, 1,0)	65,8861878	
(1,0, 1,1, 1,0)	66,9027515	
(1,0, 1,1, 1,0)	67,9143086	
(1,0, 1,1, 1,0)	68,9238603	
(1,0, 1,1, 1,0)	69,9299423	
(1,0, 1,1, 1,0)	70,9470068	
(1,0, 1,1, 1,0)	71,9558158	
(1,0, 1,1, 1,0)	72,9723798	
(1,0, 1,1, 1,0)	73,9744202	
(1,0, 1,1, 1,0)	74,9905138	
(1,0, 1,1, 1,0)	75,9920544	
(1,0, 1,1, 1,0)	77,0096182	
(1,0, 1,1, 1,0)	78,0246803	
(1,0, 1,1, 1,0)	79,0282248	
(1,0, 1,1, 1,0)	80,9972855	
(1,0, 1,1, 1,0)	82,5612301	
(1,0, 1,1, 1,0)	84,5633833	
(1,0, 1,1, 1,0)	85,5734355	
(1,0, 1,1, 1,0)	86,5784824	
(1,0, 1,1, 1,0)	87,5855322	
(1,0, 1,1, 1,0)	88,600114	
(1,0, 1,1, 1,0)	89,6091665	
(1,0, 1,1, 1,0)	90,6187194	
(1,0, 1,1, 1,0)	91,6387887	
(1,0, 1,1, 1,0)	92,652848	
(1,0, 1,1, 1,0)	93,6543889	
(1,0, 1,1, 1,0)	94,6674472	
(1,0, 1,1, 1,0)	95,682008	
(1,0, 1,1, 1,0)	96,6930633	
(1,0, 1,1, 1,0)	97,7216458	
(1,0, 1,1, 1,0)	98,7286947	
(1,0, 1,1, 1,0)	101,0893635	
(1,0, 1,1, 1,0)	102,0984194	
(1,0, 1,1, 1,0)	103,1009669	
(1,0, 1,1, 1,0)	104,1202026	
(1,0, 1,1, 1,0)	105,7972816	
(1,0, 1,1, 1,0)	106,8033301	
(1,0, 1,1, 1,0)	107,8148844	
(1,0, 1,1, 1,0)	108,8194305	
(1,0, 1,1, 1,0)	109,8319877	
(1,0, 1,1, 1,0)	110,8455797	
(1,0, 1,1, 1,0)	111,8546328	
(1,0, 1,1, 1,0)	112,8566733	
(1,0, 1,1, 1,0)	113,8632217	
(1,0, 1,1, 1,0)	114,8672747	
(1,0, 1,1, 1,0)	115,8718196	
(1,0, 1,1, 1,0)	116,8968957	
(1,0, 1,1, 1,0)	117,9119573	
(1,0, 1,1, 1,0)	118,9235138	
(1,0, 1,1, 1,0)	119,9335669	
(1,0, 1,1, 1,0)	120,9531369	
(1,0, 1,1, 1,0)	121,9636893	
(1,0, 1,1, 1,0)	122,9757786	
Experiment and Logging terminated
